true_x,true_y,pred_x,pred_y
"[53.733333333333334, 51.2, 50.4, 50.4, 56.8, 56.93333333333333, 56.53333333333333, 52, 50.8, 50.53333333333333, 54.8, 55.06666666666667, 56.400000043402784, 53.2, 54, 52.13333333333333, 55.46666666666667]","[40.99526066350711, 44.78672985781991, 53.08056872037915, 60.426540284360186, 45.26066350710901, 54.02843601895734, 59.71563981042654, 62.322274881516584, 69.90521327014218, 77.25118483412322, 62.796208530805686, 69.19431279620854, 78.43602975346568, 39.09952606635071, 39.33649289099526, 39.33649289099526, 40.04739336492891]","[53.43750000000001, 51.354166666666664, 50.572916666666664, 50.15625, 56.510416666666664, 57.03125, 57.03125, 52.083333333333336, 51.197916666666664, 50.9375, 55.104166666666664, 55.052083333333336, 55.260416666666664, 52.864583333333336, 54.270833333333336, 52.39583333333333, 55.104166666666664]","[40.18518518518518, 45.18518518518518, 52.5, 59.44444444444444, 45.55555555555556, 53.333333333333336, 59.81481481481481, 60.18518518518518, 71.57407407407408, 77.96296296296296, 60.55555555555555, 71.57407407407408, 82.4074074074074, 38.88888888888889, 39.07407407407407, 39.44444444444444, 39.62962962962963]"
"[44, 41.333333333333336, 40.666666666666664, 40.93333333333333, 47.333333333333336, 48, 47.86666666666667, 42.53333333333333, 42.93333333333333, 43.2, 45.86666666666667, 46, 45.46666666666667, 43.733333333333334, 44.93333333333333, 0.0, 45.86666666666667]","[33.175355450236964, 36.96682464454976, 44.78672985781991, 49.76303317535545, 37.44075829383886, 44.78672985781991, 50.4739336492891, 53.08056872037915, 59.95260663507109, 65.40284360189574, 53.55450236966825, 60.426540284360186, 65.63981042654028, 31.753554502369667, 31.753554502369667, 0.0, 31.990521327014218]","[43.90625, 41.875, 40.78125, 40.729166666666664, 47.03125, 47.96875, 47.864583333333336, 42.760416666666664, 42.70833333333333, 43.020833333333336, 45.677083333333336, 45.677083333333336, 45.3125, 43.28125, 44.635416666666664, 0.0, 45.46875]","[32.5, 37.592592592592595, 45.0, 50.46296296296296, 37.5, 44.907407407407405, 50.27777777777778, 51.388888888888886, 60.74074074074074, 66.66666666666666, 51.66666666666667, 61.01851851851852, 67.5925925925926, 31.666666666666664, 31.666666666666664, 0.0, 32.22222222222222]"
"[52.38095238095238, 51.19047619047619, 49.65986394557823, 50, 53.74149659863946, 55.95238095238095, 55.61224489795919, 51.02040816326531, 51.36054421768708, 51.36054421768708, 54.25170068027211, 53.74149659863946, 53.74149659863946, 52.04081632653061, 52.72108843537415, 51.53061224489796, 53.40136054421769]","[36.25377643504532, 38.066465256797585, 41.69184290030211, 46.22356495468278, 38.368580060422964, 42.29607250755287, 47.43202416918429, 45.61933534743203, 54.38066465256797, 60.725075528700906, 46.22356495468278, 53.77643504531722, 61.631419939577036, 35.04531722054381, 35.34743202416919, 35.64954682779456, 35.34743202416919]","[52.44791666666667, 50.46874999999999, 49.270833333333336, 49.166666666666664, 54.479166666666664, 55.46875, 55.208333333333336, 51.354166666666664, 51.45833333333333, 50.88541666666667, 53.75, 53.59374999999999, 53.07291666666667, 52.083333333333336, 52.760416666666664, 51.5625, 53.43750000000001]","[35.833333333333336, 39.62962962962963, 43.24074074074074, 47.5, 39.25925925925926, 42.68518518518519, 45.83333333333333, 47.87037037037037, 53.98148148148149, 60.0, 47.77777777777778, 54.35185185185185, 60.27777777777777, 35.092592592592595, 34.72222222222222, 35.74074074074074, 35.18518518518518]"
"[48.53333333333333, 46.13333333333333, 44.93333333333333, 44.4, 50.53333333333333, 51.6, 49.86666666666667, 45.86666666666667, 44.4, 45.86666666666667, 49.2, 49.46666666666667, 48.4, 48.13333333333333, 49.333333333333336, 47.333333333333336, 49.86666666666667]","[43.36492890995261, 45.023696682464454, 50.947867298578196, 57.81990521327014, 45.497630331753555, 53.08056872037915, 59.71563981042654, 57.345971563981045, 67.29857819905213, 68.72037914691943, 58.76777251184834, 69.19431279620854, 71.32701421800948, 42.41706161137441, 41.943127962085306, 41.70616113744076, 41.70616113744076]","[76.82291666666666, 77.29166666666667, 48.854166666666664, 77.39583333333333, 46.35416666666667, 75.83333333333333, 44.947916666666664, 74.73958333333334, 44.53125, 77.34375, 51.09375000000001, 76.25, 51.979166666666664, 75.26041666666666, 50.31250000000001, 75.0, 46.35416666666667]","[36.574074074074076, 40.64814814814815, 45.46296296296296, 40.74074074074074, 45.092592592592595, 44.44444444444444, 50.46296296296296, 46.48148148148148, 56.2037037037037, 40.370370370370374, 46.01851851851852, 45.18518518518518, 52.31481481481482, 46.01851851851852, 58.333333333333336, 48.51851851851852, 57.12962962962963]"
"[43.46666666666667, 42.4, 41.46666666666667, 41.733333333333334, 47.06666666666667, 48.666666666666664, 47.86666666666667, 43.46666666666667, 43.46666666666667, 44.93333333333333, 46, 46.4, 46.53333333333333, 43.2, 43.86666666666667, 42.666666666666664, 45.733333333333334]","[39.573459715639814, 42.89099526066351, 50.4739336492891, 55.21327014218009, 43.36492890995261, 50.4739336492891, 58.056872037914694, 57.345971563981045, 66.58767772511848, 71.32701421800948, 57.58293838862559, 66.11374407582939, 71.80094786729858, 38.15165876777251, 38.86255924170616, 39.573459715639814, 38.86255924170616]","[43.385416666666664, 42.44791666666667, 41.5625, 40.88541666666667, 47.1875, 48.75, 47.864583333333336, 43.125, 43.333333333333336, 44.375, 45.885416666666664, 46.666666666666664, 46.875, 42.96875, 44.0625, 43.541666666666664, 45.46875]","[39.07407407407407, 43.7037037037037, 50.09259259259259, 54.35185185185185, 44.351851851851855, 50.64814814814815, 57.31481481481482, 57.22222222222222, 65.92592592592592, 71.94444444444444, 57.31481481481482, 65.74074074074075, 72.4074074074074, 37.96296296296296, 37.96296296296296, 38.88888888888889, 38.05555555555556]"
"[52.266666666666666, 50.13333333333333, 49.333333333333336, 50.13333333333333, 52.8, 53.06666666666667, 53.2, 50.666666666666664, 51.6, 50.266666666666666, 52.4, 53.06666666666667, 52, 51.86666666666667, 0.0, 51.333333333333336, 0.0]","[39.33649289099526, 42.41706161137441, 46.91943127962085, 49.5260663507109, 42.654028436018955, 46.208530805687204, 48.1042654028436, 52.132701421800945, 55.92417061611374, 59.95260663507109, 51.65876777251185, 55.92417061611374, 59.71563981042654, 38.62559241706161, 0.0, 39.81042654028436, 0.0]","[52.23958333333333, 50.72916666666667, 50.572916666666664, 51.302083333333336, 51.354166666666664, 51.927083333333336, 52.44791666666667, 50.9375, 51.24999999999999, 50.72916666666667, 51.45833333333333, 51.822916666666664, 51.24999999999999, 52.1875, 0.0, 51.354166666666664, 0.0]","[40.833333333333336, 42.68518518518519, 46.2037037037037, 49.351851851851855, 42.68518518518519, 46.2962962962963, 48.51851851851852, 49.53703703703704, 55.18518518518518, 60.370370370370374, 49.72222222222222, 55.00000000000001, 60.0, 40.46296296296296, 0.0, 40.64814814814815, 0.0]"
"[30.533333333333335, 28.666666666666668, 29.066666666666666, 29.2, 32.53333333333333, 33.333333333333336, 33.86666666666667, 29.733333333333334, 30.666666666666668, 31.466666666666665, 32.93333333333333, 33.733333333333334, 33.733333333333334, 30.133333333333333, 30.666666666666668, 29.466666666666665, 31.066666666666666]","[67.06161137440758, 68.00947867298578, 73.22274881516587, 76.77725118483413, 66.58767772511848, 69.90521327014218, 72.27488151658768, 75.35545023696683, 79.62085308056872, 82.22748815165876, 73.22274881516587, 77.48815165876778, 81.51658767772511, 66.35071090047393, 66.11374407582939, 65.87677725118483, 64.92890995260663]","[30.520833333333336, 29.479166666666668, 29.270833333333336, 30.208333333333332, 31.770833333333332, 33.125, 33.07291666666667, 30.677083333333332, 30.989583333333332, 31.354166666666668, 32.447916666666664, 33.125, 34.11458333333333, 30.312499999999996, 30.625000000000004, 30.0, 30.833333333333336]","[65.74074074074075, 68.05555555555556, 71.48148148148148, 73.14814814814815, 67.12962962962963, 70.0, 71.85185185185186, 74.25925925925925, 78.98148148148148, 82.96296296296296, 73.05555555555556, 77.77777777777779, 81.66666666666667, 65.0, 64.9074074074074, 65.64814814814814, 64.9074074074074]"
"[0.0, 51.46666666666667, 0.0, 0.0, 50.53333333333333, 50.13333333333333, 48.4, 51.733333333333334, 50.666666666666664, 51.2, 51.06666666666667, 49.733333333333334, 50.666666666666664, 0.0, 0.0, 50.53333333333333, 50.13333333333333]","[0.0, 37.91469194312796, 0.0, 0.0, 42.654028436018955, 47.867298578199055, 48.81516587677725, 45.023696682464454, 48.81516587677725, 50.23696682464455, 47.6303317535545, 50, 51.8957345971564, 0.0, 0.0, 36.018957345971565, 39.33649289099526]","[0.0, 50.208333333333336, 0.0, 0.0, 50.260416666666664, 50.15625, 50.208333333333336, 50.15625, 50.31250000000001, 50.260416666666664, 50.364583333333336, 50.260416666666664, 50.05208333333333, 0.0, 0.0, 0.0, 0.0]","[0.0, 40.55555555555556, 0.0, 0.0, 42.129629629629626, 44.074074074074076, 43.7962962962963, 45.74074074074074, 50.0, 43.7962962962963, 45.83333333333333, 50.18518518518519, 38.611111111111114, 0.0, 0.0, 0.0, 0.0]"
"[49.86666666666667, 48.266666666666666, 47.86666666666667, 47.733333333333334, 51.6, 52.4, 52.266666666666666, 49.333333333333336, 49.06666666666667, 49.2, 50.93333333333333, 51.2, 51.06666666666667, 49.333333333333336, 50, 49.06666666666667, 50.266666666666666]","[49.76303317535545, 51.8957345971564, 54.502369668246445, 57.345971563981045, 51.8957345971564, 54.502369668246445, 57.81990521327014, 60.18957345971564, 63.981042654028435, 66.11374407582939, 60.18957345971564, 64.45497630331754, 66.58767772511848, 49.052132701421804, 49.052132701421804, 49.76303317535545, 49.28909952606635]","[49.791666666666664, 48.854166666666664, 48.28125, 48.072916666666664, 50.625, 51.66666666666667, 52.1875, 49.427083333333336, 49.322916666666664, 49.375, 50.572916666666664, 50.78125, 50.83333333333333, 49.583333333333336, 49.947916666666664, 49.322916666666664, 50.15625]","[49.81481481481482, 52.31481481481482, 54.907407407407405, 57.592592592592595, 51.85185185185185, 54.53703703703704, 57.22222222222222, 57.96296296296296, 62.22222222222222, 66.75925925925927, 57.870370370370374, 62.59259259259259, 66.75925925925927, 49.44444444444444, 49.351851851851855, 49.907407407407405, 49.53703703703704]"
"[41.06666666666667, 39.2, 38.93333333333333, 39.06666666666667, 43.733333333333334, 44.13333333333333, 44, 39.86666666666667, 40.8, 41.6, 43.333333333333336, 42.93333333333333, 43.06666666666667, 40.666666666666664, 41.46666666666667, 0.0, 42.266666666666666]","[31.753554502369667, 37.203791469194314, 43.838862559241704, 50.71090047393365, 36.96682464454976, 43.60189573459716, 49.76303317535545, 49.28909952606635, 59.95260663507109, 66.35071090047393, 49.28909952606635, 59.71563981042654, 66.82464454976304, 31.04265402843602, 31.04265402843602, 0.0, 31.990521327014218]","[40.833333333333336, 39.375, 38.854166666666664, 38.958333333333336, 43.645833333333336, 44.166666666666664, 43.802083333333336, 40.416666666666664, 40.729166666666664, 41.197916666666664, 42.916666666666664, 43.020833333333336, 42.96875, 40.416666666666664, 41.458333333333336, 0.0, 42.65625]","[32.12962962962963, 37.22222222222222, 44.62962962962963, 50.37037037037037, 37.129629629629626, 44.166666666666664, 50.18518518518519, 50.46296296296296, 59.53703703703703, 66.75925925925927, 50.37037037037037, 59.53703703703703, 67.22222222222223, 31.11111111111111, 31.11111111111111, 0.0, 31.666666666666664]"
"[52.666666666666664, 51.46666666666667, 50.266666666666666, 49.06666666666667, 53.733333333333334, 55.46666666666667, 56.93333333333333, 51.6, 51.86666666666667, 51.333333333333336, 53.6, 53.6, 55.06666666666667, 52.4, 52.93333333333333, 0.0, 0.0]","[42.89099526066351, 44.78672985781991, 45.97156398104266, 46.208530805687204, 44.54976303317535, 46.44549763033175, 47.867298578199055, 49.76303317535545, 54.73933649289099, 54.976303317535546, 50.23696682464455, 54.502369668246445, 54.502369668246445, 42.654028436018955, 42.654028436018955, 0.0, 0.0]","[52.708333333333336, 52.5, 52.34375, 52.44791666666667, 52.81249999999999, 53.125, 53.02083333333333, 52.552083333333336, 52.604166666666664, 52.65625000000001, 52.760416666666664, 53.17708333333333, 53.333333333333336, 52.65625000000001, 52.708333333333336, 0.0, 0.0]","[42.87037037037037, 45.27777777777778, 46.38888888888889, 46.94444444444444, 45.27777777777778, 46.48148148148148, 47.129629629629626, 48.7037037037037, 50.64814814814815, 55.833333333333336, 48.61111111111111, 50.92592592592593, 55.648148148148145, 42.31481481481482, 42.31481481481482, 0.0, 0.0]"
"[49.86666666666667, 48.8, 48.266666666666666, 49.333333333333336, 50.93333333333333, 50.93333333333333, 50.4, 49.06666666666667, 49.06666666666667, 48.93333333333333, 50.266666666666666, 50.266666666666666, 50.53333333333333, 49.733333333333334, 50.13333333333333, 49.2, 50.53333333333333]","[59.00473933649289, 59.71563981042654, 63.27014218009479, 63.03317535545024, 60.18957345971564, 62.796208530805686, 63.27014218009479, 66.58767772511848, 69.66824644549763, 73.22274881516587, 66.82464454976304, 69.43127962085308, 72.98578199052133, 58.29383886255924, 58.29383886255924, 59.00473933649289, 58.53080568720379]","[50.10416666666667, 50.05208333333333, 50.0, 50.05208333333333, 50.10416666666667, 50.15625, 50.05208333333333, 50.0, 50.0, 50.10416666666667, 50.10416666666667, 50.10416666666667, 50.10416666666667, 50.10416666666667, 0.0, 0.0, 0.0]","[59.81481481481481, 61.111111111111114, 62.87037037037037, 63.33333333333333, 61.01851851851852, 62.59259259259259, 63.14814814814815, 63.98148148148148, 67.96296296296296, 64.16666666666667, 67.5925925925926, 59.44444444444444, 60.27777777777777, 59.166666666666664, 0.0, 0.0, 0.0]"
"[51.46666666666667, 49.733333333333334, 49.46666666666667, 49.733333333333334, 54, 54.666666666666664, 54.13333333333333, 51.2, 51.2, 51.733333333333334, 53.2, 53.46666666666667, 53.2, 50.93333333333333, 51.86666666666667, 50.53333333333333, 52.4]","[53.791469194312796, 57.10900473933649, 62.796208530805686, 67.29857819905213, 56.63507109004739, 63.03317535545024, 67.77251184834124, 71.09004739336493, 75.35545023696683, 79.38388625592417, 71.09004739336493, 75.35545023696683, 79.38388625592417, 53.08056872037915, 53.08056872037915, 53.55450236966825, 53.55450236966825]","[51.61458333333333, 50.15625, 49.791666666666664, 49.84375, 53.85416666666667, 54.73958333333333, 54.73958333333333, 50.989583333333336, 50.989583333333336, 51.71875, 53.125, 53.697916666666664, 53.333333333333336, 50.9375, 52.135416666666664, 50.572916666666664, 52.65625000000001]","[53.61111111111111, 57.870370370370374, 62.40740740740741, 67.12962962962963, 57.592592592592595, 62.22222222222222, 66.94444444444444, 67.31481481481481, 73.98148148148148, 80.27777777777779, 67.31481481481481, 74.44444444444444, 80.0, 52.87037037037037, 52.77777777777778, 53.70370370370371, 53.24074074074075]"
"[46, 44.4, 43.86666666666667, 44, 48.8, 49.733333333333334, 49.46666666666667, 45.2, 45.46666666666667, 45.86666666666667, 48.13333333333333, 48.53333333333333, 48.93333333333333, 45.733333333333334, 46.8, 45.06666666666667, 47.733333333333334]","[23.459715639810426, 28.436018957345972, 35.78199052132702, 41.70616113744076, 27.251184834123222, 36.018957345971565, 41.70616113744076, 42.18009478672986, 50.23696682464455, 56.39810426540284, 42.654028436018955, 50.4739336492891, 56.872037914691944, 22.03791469194313, 21.563981042654028, 22.274881516587676, 22.511848341232227]","[45.989583333333336, 44.479166666666664, 43.4375, 43.645833333333336, 48.75, 49.583333333333336, 49.47916666666667, 45.3125, 45.3125, 45.57291666666667, 47.96875, 48.28125, 49.010416666666664, 45.520833333333336, 46.71875, 45.3125, 47.552083333333336]","[22.962962962962962, 27.870370370370374, 34.25925925925926, 39.907407407407405, 27.962962962962962, 34.629629629629626, 40.46296296296296, 41.01851851851852, 50.0, 58.98148148148148, 40.833333333333336, 49.907407407407405, 58.51851851851851, 21.944444444444443, 21.85185185185185, 22.5, 22.407407407407405]"
"[38.13333333333333, 36.666666666666664, 36.266666666666666, 36.266666666666666, 39.6, 41.2, 41.46666666666667, 37.86666666666667, 37.333333333333336, 37.46666666666667, 39.733333333333334, 40.666666666666664, 40.53333333333333, 37.86666666666667, 38.53333333333333, 37.2, 39.333333333333336]","[47.156398104265406, 50, 54.976303317535546, 59.71563981042654, 48.81516587677725, 53.08056872037915, 58.53080568720379, 61.37440758293839, 67.53554502369668, 72.27488151658768, 60.66350710900474, 67.06161137440758, 71.32701421800948, 45.7345971563981, 45.497630331753555, 46.208530805687204, 45.7345971563981]","[37.864583333333336, 38.333333333333336, 80.57291666666667, 36.614583333333336, 79.94791666666666, 35.833333333333336, 79.16666666666666, 36.041666666666664, 79.01041666666667, 40.15625, 81.19791666666667, 41.302083333333336, 80.46875, 41.71875, 80.625, 37.65625, 78.64583333333334]","[46.48148148148148, 49.72222222222222, 61.85185185185185, 50.09259259259259, 62.03703703703704, 54.35185185185185, 63.98148148148148, 57.870370370370374, 66.75925925925927, 49.72222222222222, 61.85185185185185, 53.425925925925924, 64.53703703703704, 57.03703703703704, 64.62962962962962, 58.611111111111114, 66.57407407407408]"
